Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","10/04/2021 21:53 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=H02MqJ
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2017,-,-,Liberia,LBR,11109,30,0,,0,374
2017,-,-,Libya,LBY,9352,35650,180937,,0,0
2017,-,-,Lebanon,LBN,998876,15321,0,,0,4183
2017,-,-,Lesotho,LSO,55,28,0,,0,0
2017,-,-,Liechtenstein,LIE,164,79,0,,0,0
2017,-,-,"Sri Lanka",LKA,820,629,39322,,0,0
2017,-,-,Lithuania,LTU,1577,249,0,,3193,0
2017,-,-,Luxembourg,LUX,2020,1495,0,,83,0
2017,-,-,Latvia,LVA,653,54,0,,233571,0
2017,-,-,"China, Macao SAR",MAC,0,5,0,,0,0
2017,-,-,Madagascar,MDG,39,57,0,,0,0
2017,-,-,Mauritania,MRT,77425,746,0,,0,0
2017,-,-,"North Macedonia",MKD,414,26,0,,590,0
2017,-,-,Monaco,MCO,25,0,0,,0,0
2017,-,-,"Rep. of Moldova",MDA,391,61,0,,4569,0
2017,-,-,Mexico,MEX,8993,10357,0,,13,0
2017,-,-,Mali,MLI,17036,554,38172,,0,0
2017,-,-,Malaysia,MYS,103837,47509,0,,10068,80000
2017,-,-,Malawi,MWI,8977,25987,0,,0,357
2017,-,-,Mongolia,MNG,5,5,0,,17,5
2017,-,-,Morocco,MAR,4703,2050,0,,0,0
2017,-,-,Mozambique,MOZ,4876,18795,15128,,0,0
2017,-,-,Malta,MLT,7994,1349,0,,11,0
2017,-,-,Montenegro,MNE,794,173,0,,145,11703
2017,-,-,Mauritius,MUS,5,0,0,,0,0
2017,-,-,Myanmar,MMR,0,0,353108,,621514,0
2017,-,-,Namibia,NAM,2182,1889,0,,0,7
2017,-,-,Nepal,NPL,21467,148,0,,0,625
2017,-,-,Netherlands,NLD,103843,5818,0,,1951,0
2017,-,-,Niger,NER,165729,278,129015,,0,14820
2017,-,-,Nicaragua,NIC,322,407,0,,0,0
2017,-,-,Nigeria,NGA,1910,8650,1704080,,0,0
2017,-,-,Norway,NOR,59230,2952,0,,3282,0
2017,-,-,Nauru,NRU,964,126,0,,0,0
2017,-,-,"New Zealand",NZL,1465,391,0,,0,0
2017,-,-,Oman,OMN,308,398,0,,0,0
2017,-,-,Pakistan,PAK,1393132,3487,174354,,0,0
2017,-,-,Panama,PAN,2417,7289,0,,0,48900
2017,-,-,Paraguay,PRY,200,69,0,,0,0
2017,-,-,Peru,PER,1788,37728,0,,0,31224
2017,-,-,Philippines,PHL,512,210,311943,,2678,68
2017,-,-,"Papua New Guinea",PNG,10018,0,0,,0,0
2017,-,-,Poland,POL,12225,2878,0,,10825,0
2017,-,-,Portugal,PRT,1619,45,0,,14,0
2017,-,-,Qatar,QAT,188,123,0,,1200,0
2017,-,-,Romania,ROU,3911,1514,0,,238,0
2017,-,-,"South Africa",ZAF,88694,191333,0,,0,0
2017,-,-,"Russian Federation",RUS,126021,2168,0,,82148,0
2017,-,-,Rwanda,RWA,170991,438,0,,0,1844
2017,-,-,"El Salvador",SLV,40,5,71500,,0,4200
2017,-,-,"Saudi Arabia",SAU,153,82,0,,70000,0
2017,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,32206,137,217453,,2155,0
2017,-,-,Senegal,SEN,14646,3368,0,,0,0
2017,-,-,"Sierra Leone",SLE,678,0,0,,0,0
2017,-,-,Somalia,SOM,14565,14706,2116705,,0,129
2017,-,-,Spain,ESP,17541,34866,0,,1596,0
2017,-,-,"Viet Nam",VNM,0,0,0,,29522,0
2017,-,-,"Saint Kitts and Nevis",KNA,0,5,0,,0,0
2017,-,-,Sudan,SDN,906590,18212,1997022,,0,3873
2017,-,-,Suriname,SUR,34,67,0,,0,0
2017,-,-,"South Sudan",SSD,283405,1895,1903953,,0,10000
2017,-,-,Slovakia,SVK,912,26,0,,1523,10
2017,-,-,Slovenia,SVN,611,264,0,,5,0
2017,-,-,Eswatini,SWZ,790,544,0,,0,0
2017,-,-,Sweden,SWE,240954,51588,0,,35101,0
2017,-,-,Switzerland,CHE,93030,23728,0,,62,0
2017,-,-,"Syrian Arab Rep.",SYR,19425,18098,6150005,,160000,11213
2017,-,-,"United Rep. of Tanzania",TZA,308528,44172,0,,0,168581
2017,-,-,"Turks and Caicos Islands",TCA,5,0,0,,0,0
2017,-,-,Thailand,THA,104605,2046,0,,486440,109
2017,-,-,Tajikistan,TJK,2521,440,0,,10500,0
2017,-,-,Turkmenistan,TKM,22,0,0,,3851,0
2017,-,-,Togo,TGO,12425,744,0,,0,0
2017,-,-,"Trinidad and Tobago",TTO,282,1975,0,,0,15
2017,-,-,Tunisia,TUN,726,36,0,,0,0
2017,-,-,Turkey,TUR,3480350,308838,0,,117,0
2017,-,-,"United Arab Emirates",ARE,884,1882,0,,0,10
2017,-,-,Uganda,UGA,1350495,44635,0,,0,180000
2017,-,-,Ukraine,UKR,3241,6210,1800000,,35294,0
2017,-,-,Uruguay,URY,334,2089,0,,0,6157
2017,-,-,"United States of America",USA,287135,642719,0,,0,0
2017,-,-,Uzbekistan,UZB,20,0,0,,85555,0
2017,-,-,"Venezuela (Bolivarian Republic of)",VEN,122804,904,0,,0,0
2017,-,-,Samoa,WSM,5,0,0,,0,0
2017,-,-,Yemen,YEM,270913,9763,2014062,,0,15
2017,-,-,Zambia,ZMB,41266,4675,0,,0,22394
2017,-,-,Zimbabwe,ZWE,7566,8392,0,,0,2859
2017,-,-,Aruba,ABW,0,147,0,,0,0
2017,-,-,"Curacao ",CUW,74,729,0,,0,0
2017,-,-,"Sint Maarten (Dutch part)",SXM,5,0,0,,0,0
2018,-,-,Afghanistan,AFG,72228,281,2106893,,0,489854
2018,-,-,Albania,ALB,132,159,0,,4160,76
2018,-,-,Algeria,DZA,94341,8910,0,,0,0
2018,-,-,Angola,AGO,39856,30128,0,,0,0
2018,-,-,Egypt,EGY,246746,68168,0,,5,0
2018,-,-,Argentina,ARG,3442,6102,0,127152,0,410
2018,-,-,Armenia,ARM,17966,105,0,,848,0
2018,-,-,Australia,AUS,56934,60645,0,,132,0
2018,-,-,Austria,AUT,128779,37347,0,,1062,0
2018,-,-,Azerbaijan,AZE,1130,209,620423,,3585,0
2018,-,-,Bahrain,BHR,262,58,0,,0,0
2018,-,-,Barbados,BRB,0,5,0,,0,0
2018,-,-,Burundi,BDI,71501,5658,31909,,974,787
2018,-,-,Belgium,BEL,42158,19550,0,,7695,0
2018,-,-,Benin,BEN,1167,308,0,,0,0
2018,-,-,Bangladesh,BGD,906640,39,0,,906635,0
2018,-,-,Bahamas,BHS,14,24,0,,0,0
2018,-,-,"Burkina Faso",BFA,25120,40,47030,,0,0
2018,-,-,Belarus,BLR,2225,184,0,,6025,0
2018,-,-,"Bolivia (Plurinational State of)",BOL,802,34,0,,0,0
2018,-,-,Botswana,BWA,2044,268,0,,0,6
2018,-,-,Brazil,BRA,11304,152670,0,39771,0,0
2018,-,-,"Brunei Darussalam",BRN,0,0,0,,20863,0
2018,-,-,"Bosnia and Herzegovina",BIH,5227,1003,96830,,90,48907
2018,-,-,Bulgaria,BGR,19906,1560,0,,92,0
2018,-,-,Belize,BLZ,29,3305,0,,0,2774
2018,-,-,Cambodia,KHM,0,0,0,,57444,0
2018,-,-,Canada,CAN,114101,78766,0,,3790,0
2018,-,-,"Central African Rep.",CAF,6652,397,640970,,0,0
2018,-,-,"Cayman Islands",CYM,34,27,0,,0,0
2018,-,-,Chad,TCD,451203,3467,165314,,0,36718
2018,-,-,China,CHN,321758,583,0,,0,0
2018,-,-,Chile,CHL,2026,11993,0,285122,0,1989
2018,-,-,Cameroon,CMR,380327,8092,668494,,0,25
2018,-,-,Congo,COG,37491,9176,138000,,0,12399
2018,-,-,"Dem. Rep. of the Congo",COD,529065,5770,4516866,,0,0
2018,-,-,Colombia,COL,294,2851,7816473,1171552,11,0
2018,-,-,"Costa Rica",CRI,4531,32595,0,,82,40
2018,-,-,Cuba,CUB,287,24,0,,0,0
2018,-,-,"Cabo Verde",CPV,0,0,0,,115,0
2018,-,-,Cyprus,CYP,11002,10267,0,,0,6000
2018,-,-,Czechia,CZE,2186,1910,0,,1502,0
2018,-,-,Denmark,DNK,36623,2675,0,,8236,0
2018,-,-,Djibouti,DJI,18293,10479,0,,0,0
2018,-,-,"Dominican Rep.",DOM,164,327,0,26428,0,0
2018,-,-,Ecuador,ECU,101550,17044,0,256265,0,0
2018,-,-,Eritrea,ERI,2252,0,0,,0,21
2018,-,-,Estonia,EST,319,30,0,,77877,0
2018,-,-,Ethiopia,ETH,903226,2136,2615800,,0,452
2018,-,-,Fiji,FJI,0,17,0,,0,0
2018,-,-,Finland,FIN,22287,3264,0,,2759,0
2018,-,-,France,FRA,368345,89055,0,,1493,0
2018,-,-,Gabon,GAB,686,82,0,,0,0
2018,-,-,Gambia,GMB,4027,349,0,,0,0
2018,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,126708,45234,0,,125,0
2018,-,-,Georgia,GEO,1987,677,282382,,566,0
2018,-,-,Germany,DEU,1063835,369239,0,,14779,0
2018,-,-,Ghana,GHA,11896,1312,0,,0,0
2018,-,-,Guinea-Bissau,GNB,4853,21,0,,0,0
2018,-,-,Greece,GRC,61446,76057,0,,198,0
2018,-,-,Guatemala,GTM,380,251,0,,0,110600
2018,-,-,Guinea,GIN,4294,1578,0,,0,0
2018,-,-,Guyana,GUY,25,12,0,36400,0,0
2018,-,-,Haiti,HTI,5,0,0,,2992,0
2018,-,-,"China, Hong Kong SAR",HKG,128,0,0,,0,0
2018,-,-,Honduras,HND,28,55,174001,,0,5200
2018,-,-,Croatia,HRV,787,198,0,,2886,4376
2018,-,-,Hungary,HUN,6019,120,0,,144,0
2018,-,-,Iceland,ISL,549,437,0,,69,0
2018,-,-,"Cote d'Ivoire",CIV,1808,198,0,,692000,104
2018,-,-,India,IND,195887,11938,0,,0,0
2018,-,-,Indonesia,IDN,10786,3196,0,,0,0
2018,-,-,Ireland,IRL,6012,7159,0,,99,0
2018,-,-,"Iran (Islamic Rep. of)",IRN,979435,33,0,,0,0
2018,-,-,Iraq,IRQ,283018,14013,1802832,,47515,6
2018,-,-,Israel,ISR,18554,35569,0,,42,0
2018,-,-,Italy,ITA,189227,105606,0,,732,0
2018,-,-,Jamaica,JAM,13,21,0,,0,0
2018,-,-,Jordan,JOR,715298,52536,0,,0,1386
2018,-,-,Japan,JPN,1893,29040,0,,709,0
2018,-,-,Kazakhstan,KAZ,568,190,0,,7690,0
2018,-,-,Kenya,KEN,421243,50458,0,,18500,0
2018,-,-,Kyrgyzstan,KGZ,329,105,0,,548,0
2018,-,-,"Rep. of Korea",KOR,2890,19827,0,,197,0
2018,-,-,Kuwait,KWT,671,983,0,,92000,16
2018,-,-,Liberia,LBR,9103,40,0,,0,0
2018,-,-,Libya,LBY,8792,47403,170491,,0,0
2018,-,-,Lebanon,LBN,949653,16404,0,,0,3518
2018,-,-,Lesotho,LSO,56,36,0,,0,0
2018,-,-,Liechtenstein,LIE,166,70,0,,0,0
2018,-,-,"Sri Lanka",LKA,796,744,35473,,0,0
2018,-,-,Lithuania,LTU,1731,273,0,,3039,0
2018,-,-,Luxembourg,LUX,2020,1485,0,,83,0
2018,-,-,Latvia,LVA,664,45,0,,224844,0
2018,-,-,Madagascar,MDG,39,90,0,,0,0
2018,-,-,Mauritania,MRT,83184,1126,0,,0,0
2018,-,-,"North Macedonia",MKD,413,5,0,,571,0
2018,-,-,Monaco,MCO,25,0,0,,0,0
2018,-,-,"Rep. of Moldova",MDA,409,93,0,,4451,0
2018,-,-,Mexico,MEX,16530,23833,0,42104,13,82993
2018,-,-,Mali,MLI,26538,917,120298,,0,0
2018,-,-,Malaysia,MYS,121305,41801,0,,9631,80000
2018,-,-,Malawi,MWI,13783,23135,0,,0,320
2018,-,-,Mongolia,MNG,5,0,0,,17,5
2018,-,-,Morocco,MAR,5932,1829,0,,0,0
2018,-,-,Mozambique,MOZ,4910,21133,0,,0,0
2018,-,-,Malta,MLT,8579,1860,0,,11,0
2018,-,-,Montenegro,MNE,727,162,0,,145,12293
2018,-,-,Mauritius,MUS,16,0,0,,0,0
2018,-,-,Myanmar,MMR,0,0,370306,,620939,0
2018,-,-,Namibia,NAM,2394,1516,0,,0,7
2018,-,-,Nepal,NPL,20804,51,0,,0,542
2018,-,-,Netherlands,NLD,101824,12303,0,,1951,0
2018,-,-,Niger,NER,175413,3547,156137,,0,27142
2018,-,-,Nicaragua,NIC,321,126,0,,0,357
2018,-,-,Nigeria,NGA,34727,940,2167925,,0,0
2018,-,-,Norway,NOR,57004,2246,0,,2809,0
2018,-,-,Nauru,NRU,964,416,0,,0,0
2018,-,-,"New Zealand",NZL,1545,446,0,,0,0
2018,-,-,Oman,OMN,310,254,0,,0,0
2018,-,-,Pakistan,PAK,1404008,5170,96384,,0,0
2018,-,-,Panama,PAN,2501,13602,0,94400,0,0
2018,-,-,Paraguay,PRY,260,350,0,803,0,0
2018,-,-,Peru,PER,2506,230845,0,428214,0,0
2018,-,-,Philippines,PHL,631,238,77651,,1068,68
2018,-,-,"Papua New Guinea",PNG,10022,151,0,,0,0
2018,-,-,Poland,POL,12495,3059,0,,10825,0
2018,-,-,Portugal,PRT,2130,85,0,,14,0
2018,-,-,Qatar,QAT,189,91,0,,1200,0
2018,-,-,Romania,ROU,4134,1476,0,,227,0
2018,-,-,"South Africa",ZAF,89285,184193,0,,0,0
2018,-,-,"Russian Federation",RUS,77382,1361,0,,75679,0
2018,-,-,Rwanda,RWA,145359,423,0,,0,3734
2018,-,-,"El Salvador",SLV,44,16,71501,,0,4700
2018,-,-,"Saudi Arabia",SAU,263,2167,0,,70000,0
2018,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,30946,217,215794,,2052,0
2018,-,-,Senegal,SEN,14359,1699,0,,0,0
2018,-,-,Singapore,SGP,0,0,0,,1303,0
2018,-,-,"Sierra Leone",SLE,591,0,0,,0,0
2018,-,-,"Solomon Islands",SLB,0,5,0,,0,0
2018,-,-,Somalia,SOM,16738,16361,2648001,,0,380
2018,-,-,Spain,ESP,20437,78685,0,,2455,0
2018,-,-,"Viet Nam",VNM,0,0,0,,34110,0
2018,-,-,"Saint Kitts and Nevis",KNA,5,0,0,,0,0
2018,-,-,Sudan,SDN,1078280,17619,1864195,,0,3725
2018,-,-,Suriname,SUR,41,206,0,,0,0
2018,-,-,"South Sudan",SSD,291838,2535,1878154,,0,10000
2018,-,-,Slovakia,SVK,938,17,0,,1523,0
2018,-,-,Slovenia,SVN,746,245,0,,5,0
2018,-,-,Eswatini,SWZ,874,739,0,,0,0
2018,-,-,Sweden,SWE,248210,37892,0,,31819,0
2018,-,-,Switzerland,CHE,104011,14776,0,,49,0
2018,-,-,"Syrian Arab Rep.",SYR,18817,18631,6183920,,160000,7879
2018,-,-,"United Rep. of Tanzania",TZA,278322,39659,0,,0,19024
2018,-,-,"Turks and Caicos Islands",TCA,5,0,0,,0,0
2018,-,-,Thailand,THA,102234,934,0,,478843,98
2018,-,-,Tajikistan,TJK,2654,315,0,,4616,0
2018,-,-,Turkmenistan,TKM,21,0,0,,4714,0
2018,-,-,Togo,TGO,12335,694,0,,0,0
2018,-,-,"Trinidad and Tobago",TTO,784,9937,0,31843,0,15
2018,-,-,Tunisia,TUN,1061,250,0,,0,8
2018,-,-,Turkey,TUR,3681688,311699,0,,117,0
2018,-,-,"United Arab Emirates",ARE,1167,6500,0,,0,97
2018,-,-,Uganda,UGA,1165646,25269,0,,0,180000
2018,-,-,Ukraine,UKR,2606,6389,1500002,,35650,0
2018,-,-,Uruguay,URY,379,6404,0,11605,0,0
2018,-,-,"United States of America",USA,313242,718992,0,,0,0
2018,-,-,Uzbekistan,UZB,13,0,0,,79942,0
2018,-,-,"Venezuela (Bolivarian Republic of)",VEN,67283,142,0,,0,0
2018,-,-,Samoa,WSM,5,0,0,,0,0
2018,-,-,Yemen,YEM,264359,8805,2144719,,0,10
2018,-,-,Zambia,ZMB,49877,3300,0,,0,22842
2018,-,-,Zimbabwe,ZWE,7795,10207,0,,0,853
2018,-,-,Aruba,ABW,0,407,0,15602,0,0
2018,-,-,"Curacao ",CUW,99,342,0,25686,0,0
2018,-,-,"Sint Maarten (Dutch part)",SXM,5,0,0,,0,0
2019,-,-,Afghanistan,AFG,72227,247,2553390,,0,447093
2019,-,-,Albania,ALB,120,5,0,,3687,153
2019,-,-,Algeria,DZA,98599,1725,0,,0,0
2019,-,-,Angola,AGO,25793,30178,0,,0,61
2019,-,-,Egypt,EGY,258391,69842,0,,5,0
2019,-,-,Argentina,ARG,3857,7992,0,173343,0,443
2019,-,-,Armenia,ARM,17980,158,0,,961,0
2019,-,-,Australia,AUS,58529,77363,0,,0,0
2019,-,-,Austria,AUT,135951,29656,0,,1132,0
2019,-,-,Azerbaijan,AZE,1109,181,652326,,3585,0
2019,-,-,Bahrain,BHR,251,58,0,,0,0
2019,-,-,Barbados,BRB,0,10,0,,0,0
2019,-,-,Burundi,BDI,78465,9090,33256,,974,1904
2019,-,-,Belgium,BEL,61662,10862,0,,10933,0
2019,-,-,Benin,BEN,1238,373,0,,0,0
2019,-,-,Bangladesh,BGD,854779,34,0,,854704,0
2019,-,-,Bahamas,BHS,10,13,0,,0,0
2019,-,-,"Burkina Faso",BFA,25869,29,560033,,0,0
2019,-,-,Belarus,BLR,2725,131,0,,6466,0
2019,-,-,"Bolivia (Plurinational State of)",BOL,863,242,0,5472,0,0
2019,-,-,Botswana,BWA,1113,150,0,,0,6
2019,-,-,Brazil,BRA,32844,207294,0,123507,7,0
2019,-,-,"Brunei Darussalam",BRN,0,0,0,,20863,0
2019,-,-,"Bosnia and Herzegovina",BIH,5241,725,96421,,75,53728
2019,-,-,Bulgaria,BGR,20438,2060,0,,116,0
2019,-,-,Belize,BLZ,29,2144,0,,0,3390
2019,-,-,Cambodia,KHM,0,27,0,,57444,0
2019,-,-,Canada,CAN,101757,97701,0,,3790,0
2019,-,-,"Central African Rep.",CAF,7170,309,669906,,0,0
2019,-,-,"Cayman Islands",CYM,34,14,0,52,0,0
2019,-,-,Chad,TCD,442670,3756,170278,,0,122359
2019,-,-,China,CHN,303379,644,0,,0,0
2019,-,-,Chile,CHL,2046,8521,0,452712,0,2073
2019,-,-,Cameroon,CMR,406259,10065,950263,,0,20
2019,-,-,Congo,COG,25668,14417,134430,,0,11770
2019,-,-,"Dem. Rep. of the Congo",COD,523733,3192,5014253,,0,0
2019,-,-,Colombia,COL,634,9094,7976412,1771237,11,400000
2019,-,-,"Costa Rica",CRI,6204,87470,0,20828,231,69
2019,-,-,Cuba,CUB,233,32,0,,0,0
2019,-,-,"Cabo Verde",CPV,0,0,0,,115,0
2019,-,-,Cyprus,CYP,12311,18799,0,,0,4000
2019,-,-,Czechia,CZE,2054,1632,0,,1394,413
2019,-,-,Denmark,DNK,37533,1462,0,,8672,0
2019,-,-,Djibouti,DJI,19639,11224,0,,0,0
2019,-,-,"Dominican Rep.",DOM,164,561,0,33816,0,0
2019,-,-,Ecuador,ECU,104560,25002,0,374045,0,0
2019,-,-,Eritrea,ERI,199,0,0,,0,17
2019,-,-,Estonia,EST,331,33,0,,75599,0
2019,-,-,Ethiopia,ETH,733123,1677,1733628,,0,392
2019,-,-,Fiji,FJI,12,10,0,,0,0
2019,-,-,Finland,FIN,23458,8719,0,,2801,0
2019,-,-,France,FRA,407915,102192,0,,1521,0
2019,-,-,Gabon,GAB,454,76,0,,0,0
2019,-,-,Gambia,GMB,4302,206,0,,0,0
2019,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,133083,61947,0,,161,0
2019,-,-,Georgia,GEO,1355,1111,286216,,559,593
2019,-,-,Germany,DEU,1146682,310957,0,,14947,0
2019,-,-,Ghana,GHA,11946,1518,0,,0,0
2019,-,-,Guinea-Bissau,GNB,1846,30,0,,0,0
2019,-,-,Greece,GRC,80454,105684,0,,4734,0
2019,-,-,Guatemala,GTM,408,631,0,,0,110600
2019,-,-,Guinea,GIN,4964,1980,0,,0,0
2019,-,-,Guyana,GUY,14,57,0,22000,0,0
2019,-,-,Haiti,HTI,0,5,0,,0,0
2019,-,-,"China, Hong Kong SAR",HKG,128,0,0,,0,0
2019,-,-,Honduras,HND,75,109,247090,,0,6000
2019,-,-,Croatia,HRV,916,454,0,,2886,4027
2019,-,-,Hungary,HUN,5750,222,0,,76,0
2019,-,-,Iceland,ISL,894,371,0,,48,0
2019,-,-,"Cote d'Ivoire",CIV,2020,151,0,,955399,65
2019,-,-,India,IND,195103,12385,0,,17730,0
2019,-,-,Indonesia,IDN,10287,3476,0,,582,0
2019,-,-,Ireland,IRL,7795,7890,0,,99,0
2019,-,-,"Iran (Islamic Rep. of)",IRN,979435,35,0,,0,0
2019,-,-,Iraq,IRQ,273986,12938,1414632,,47253,10
2019,-,-,Israel,ISR,16107,38479,0,,42,0
2019,-,-,Italy,ITA,207602,47030,0,,15822,0
2019,-,-,Jamaica,JAM,0,5,0,121,0,0
2019,-,-,Jordan,JOR,693668,51432,0,,0,2117
2019,-,-,Japan,JPN,1463,29123,0,,687,0
2019,-,-,Kazakhstan,KAZ,518,212,0,,8386,0
2019,-,-,Kenya,KEN,438899,53008,0,,18500,0
2019,-,-,Kyrgyzstan,KGZ,347,164,0,,58,0
2019,-,-,"Rep. of Korea",KOR,3196,25562,0,,197,0
2019,-,-,Kuwait,KWT,686,1079,0,,92020,0
2019,-,-,Liberia,LBR,8225,11,0,,0,0
2019,-,-,Libya,LBY,4730,42796,355672,,0,0
2019,-,-,Lebanon,LBN,916141,12119,0,,0,7875
2019,-,-,Lesotho,LSO,143,78,0,,0,0
2019,-,-,Liechtenstein,LIE,125,29,0,,0,0
2019,-,-,"Sri Lanka",LKA,1041,361,25110,,0,0
2019,-,-,Lithuania,LTU,1822,408,0,,2904,0
2019,-,-,Luxembourg,LUX,2548,1785,0,,83,0
2019,-,-,Latvia,LVA,665,41,0,,216851,0
2019,-,-,Madagascar,MDG,113,128,0,,0,0
2019,-,-,Mauritania,MRT,84901,1540,0,,0,0
2019,-,-,"North Macedonia",MKD,354,75,0,,567,0
2019,-,-,Monaco,MCO,22,0,0,,0,0
2019,-,-,"Rep. of Moldova",MDA,417,94,0,,3500,0
2019,-,-,Mexico,MEX,28517,70319,0,52982,13,140710
2019,-,-,Mali,MLI,26672,1004,207751,,0,0
2019,-,-,Malaysia,MYS,129107,50730,0,,108332,55000
2019,-,-,Malawi,MWI,14087,30824,0,,0,239
2019,-,-,Mongolia,MNG,0,5,0,,17,10
2019,-,-,Morocco,MAR,6642,3313,0,,0,0
2019,-,-,Mozambique,MOZ,4713,20975,180516,,0,0
2019,-,-,Malta,MLT,8908,3793,0,,0,0
2019,-,-,Montenegro,MNE,653,485,0,,142,12275
2019,-,-,Mauritius,MUS,20,5,0,,0,0
2019,-,-,Myanmar,MMR,0,0,312018,,600000,0
2019,-,-,Namibia,NAM,3182,1906,0,,0,7
2019,-,-,Nepal,NPL,19570,57,0,,0,534
2019,-,-,Netherlands,NLD,94417,15599,0,,1951,0
2019,-,-,Niger,NER,179997,38077,191902,,0,32072
2019,-,-,Nicaragua,NIC,322,126,0,,0,510
2019,-,-,Nigeria,NGA,54157,1033,2195779,,0,0
2019,-,-,Norway,NOR,53882,1540,0,,2272,0
2019,-,-,Nauru,NRU,755,415,0,,0,0
2019,-,-,"New Zealand",NZL,1709,558,0,,0,0
2019,-,-,Oman,OMN,308,254,0,,0,0
2019,-,-,Pakistan,PAK,1419596,8546,100680,,0,0
2019,-,-,Panama,PAN,2536,17673,0,115768,0,0
2019,-,-,Paraguay,PRY,1014,680,0,3588,0,0
2019,-,-,Peru,PER,2850,487049,0,377864,0,0
2019,-,-,Philippines,PHL,680,319,178897,,383,129734
2019,-,-,"Papua New Guinea",PNG,9698,132,0,,0,0
2019,-,-,Poland,POL,12658,4783,0,,1328,0
2019,-,-,Portugal,PRT,2375,1057,0,,14,0
2019,-,-,Qatar,QAT,202,99,0,,1200,0
2019,-,-,Romania,ROU,3860,916,0,,192,0
2019,-,-,"South Africa",ZAF,78395,188235,0,,0,0
2019,-,-,"Russian Federation",RUS,42413,1445,0,,68209,0
2019,-,-,Rwanda,RWA,145054,613,0,,0,5323
2019,-,-,"El Salvador",SLV,48,29,71500,,0,6800
2019,-,-,"Saudi Arabia",SAU,315,2327,0,,70000,0
2019,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26427,267,214696,,1951,5833
2019,-,-,Senegal,SEN,14467,1791,0,,0,0
2019,-,-,Singapore,SGP,0,0,0,,1303,0
2019,-,-,"Sierra Leone",SLE,441,0,0,,0,0
2019,-,-,Somalia,SOM,17882,17793,2648000,,0,152
2019,-,-,Spain,ESP,57751,133030,0,,4246,0
2019,-,-,"Viet Nam",VNM,0,0,0,,30581,0
2019,-,-,"Saint Kitts and Nevis",KNA,5,0,0,,0,0
2019,-,-,Sudan,SDN,1055489,15748,1885782,,0,3691
2019,-,-,Suriname,SUR,44,1426,0,,0,0
2019,-,-,"South Sudan",SSD,298309,3678,1665815,,0,10000
2019,-,-,Slovakia,SVK,965,5,0,,1523,0
2019,-,-,Slovenia,SVN,741,315,0,,5,0
2019,-,-,Eswatini,SWZ,940,963,0,,0,0
2019,-,-,Sweden,SWE,253787,28591,0,,30305,0
2019,-,-,Switzerland,CHE,110162,11200,0,,0,0
2019,-,-,"Syrian Arab Rep.",SYR,16213,12106,6146994,,160000,30971
2019,-,-,"United Rep. of Tanzania",TZA,242171,32028,0,,0,23861
2019,-,-,"Turks and Caicos Islands",TCA,5,0,0,,0,0
2019,-,-,Thailand,THA,97556,855,0,,475009,119
2019,-,-,Tajikistan,TJK,3788,1413,0,,7151,0
2019,-,-,Turkmenistan,TKM,21,0,0,,3688,0
2019,-,-,Togo,TGO,11964,692,0,,0,0
2019,-,-,"Trinidad and Tobago",TTO,2308,17364,0,7664,0,200
2019,-,-,Tunisia,TUN,1732,1635,0,,0,17
2019,-,-,Turkey,TUR,3579531,328257,0,,0,0
2019,-,-,"United Arab Emirates",ARE,1242,7266,0,,0,130
2019,-,-,Uganda,UGA,1359458,21804,0,,0,2304506
2019,-,-,Ukraine,UKR,2166,2400,734000,,35642,1680000
2019,-,-,Uruguay,URY,498,13742,0,14362,0,0
2019,-,-,"United States of America",USA,341715,847608,0,,0,0
2019,-,-,Uzbekistan,UZB,13,0,0,,97346,0
2019,-,-,"Saint Vincent and the Grenadines",VCT,0,0,0,38,0,0
2019,-,-,"Venezuela (Bolivarian Republic of)",VEN,67749,49,0,,0,494503
2019,-,-,Yemen,YEM,268503,11325,3625716,,0,15
2019,-,-,Zambia,ZMB,57518,5081,0,,0,23275
2019,-,-,Zimbabwe,ZWE,8956,11532,270000,,0,957
2019,-,-,Anguilla,AIA,0,0,0,11,0,0
2019,-,-,Aruba,ABW,0,406,0,16602,0,0
2019,-,-,"Curacao ",CUW,42,345,0,16190,0,0
2019,-,-,"Sint Maarten (Dutch part)",SXM,5,5,0,,0,0
2020,-,-,Afghanistan,AFG,72289,173,2647358,,0,82595
2020,-,-,Albania,ALB,121,0,0,,3479,14
